"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes","Type"
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Car Costs","COMCAR","Before 1 January 2017","","","","2 Nov 16 - Brisbane","","","700.00","02-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Facilities","Office Facilities","From 1 January 2017","","","","Aggregated Total","","","75,923.77","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Facilities","Office Facilities","Before 1 January 2017","","","","Aggregated Total","","","1,394.87","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Jan to 31 Jan 17","","","8.44","31-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 28 Jan to 27 Feb 17","","","31.88","27-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 28 Jan to 27 Feb 17","","","89.33","27-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 28 Jan to 27 Feb 17","","","10.91","27-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 28 Jan to 27 Feb 17","","","51.73","27-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Feb to 28 Feb 17","","","656.57","28-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Wreath for Last Post Ceremony 6 Feb 16","","","122.73","06-Feb-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Wreath for Bangka Day Memorial Service 11 Feb 17","","","84.55","11-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 17 Feb 17","","","75.52","17-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Wreaths for Bombing of Darwin Service 21 Feb 17","","","218.18","21-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Wreath for RAAF 96 Birthday Celebration 22 Mar 17","","","136.32","22-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Wreath for Greek Independence Day 26 Mar 17","","","156.32","26-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Wreath for Remembrance Day 11 Nov 16","","","90.91","11-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Nov 16 to 27 Jan 17","","","2.69","28-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Nov 16 to 27 Jan 17","","","59.54","28-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Nov to 27 Dec 16","","","66.10","27-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Nov to 27 Dec 16","","","146.29","27-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Office requisites and stationery 1 Dec to 31 Dec 16","","","481.71","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Dec 16 to 27 Jan 17","","","73.71","28-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Dec 16 to 27 Jan 17","","","1.62","28-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution late payment fee Jan 17","","","15.00","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution 1 Jan to 31 Jan 17","","","6,518.64","31-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution credit 1 Jan to 31 Jan 17","","","-11.36","31-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 25 Jan 17","","","1,800.00","25-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 27 Jan 17","","","1,200.00","27-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution 1 Feb to 28 Feb 17","","","1,275.41","28-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution late payment fee credit Feb 17","","","-15.00","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","Distribution late payment fee Feb 17","","","15.00","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","32,000 Personalised letterhead stationery 16 Mar 17","","","2,454.00","16-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","PO Box 214 rental 1 Apr 17 to 31 Mar 18","","","271.82","01-Apr-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Printing 12 Oct 16","","","350.00","12-Oct-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Nov to 30 Nov 16","","","12,297.52","30-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution credit 1 Dec to 31 Dec 16","","","-11.36","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","31.40","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","3,908.49","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution late payment fee Dec 16","","","15.00","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Printing 15 Dec 16","","","400.00","15-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 23 Dec 16","","","300.00","23-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Additional Printing and Communications","From 1 January 2017","","","","Distribution 1 Jan to 31 Jan 17","","","344.59","31-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Additional Printing and Communications","Before 1 January 2017","","","","Distribution late payment fee Oct 16","","","15.00","01-Jan-1900","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Additional Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","918.95","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Additional Printing and Communications","Before 1 January 2017","","","","Distribution credit 1 Dec to 31 Dec 16","","","-22.73","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Additional Printing and Communications","Before 1 January 2017","","","","General office consumables 1 Dec to 31 Dec 16","","","1.00","31-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","5 Parliament in Pictures 13 Feb 17","","","90.91","13-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Harvard Business Review 6 Jun to 17 Jul 16","","","18.17","17-Jul-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 6 Jun to 17 Jul 16","","","3.45","17-Jul-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 18 Jul to 28 Aug 16","","","8.00","28-Aug-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Harvard Business Review 18 Jul to 28 Aug 16","","","18.17","28-Aug-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 29 Aug to 25 Sep 16","","","6.64","25-Sep-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Harvard Business Review 29 Aug to 25 Sep 16","","","18.17","25-Sep-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 26 Sep to 16 Oct 16","","","6.64","16-Oct-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Harvard Business Review 26 Sep to 16 Oct 16","","","18.17","16-Oct-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 17 Oct to 20 Nov 16","","","6.64","20-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 21 Nov 16 to 15 Jan 17","","","11.18","21-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Harvard Business Review 21 Nov 16 to 15 Jan 17","","","18.17","21-Nov-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Jan 17","","","265.68","26-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Jan 17","","","38.32","26-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Feb 17","","","354.55","26-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Feb 17","","","37.59","26-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 13 Jul 16","","","30.00","13-Jul-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 26 Dec 16","","","319.34","26-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office fax 26 Dec 16","","","37.95","26-Dec-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 1 Jan 17","","","90.86","01-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 8 Jan 17","","","63.85","08-Jan-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 1 Feb 17","","","90.86","01-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 8 Feb 17","","","64.27","08-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 4 Mar 17","","","90.86","04-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 9 Mar 17","","","69.85","09-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","Before 1 January 2017","","","","Residential phones 4 Oct 16","","","30.00","04-Oct-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","6 Feb 17 - Melbourne to Canberra","","","637.91","06-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","7 Feb 17 - Canberra to Melbourne","","","716.51","07-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","Before 1 January 2017","","","","11 May 16 - Melbourne to Sydney","","","698.76","11-May-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","Before 1 January 2017","","","","11 May 16 - Sydney to Brisbane","","","1,458.41","11-May-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","Before 1 January 2017","","","","11 May 16 - Brisbane to Townsville","","","","11-May-2016","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Melbourne","","","40.00","06-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","41.80","06-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","7 Feb 17 - Melbourne","","","43.92","07-Feb-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Melbourne","","","41.92","10-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","23 Mar 17 - Melbourne","","","49.78","23-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","23 Mar 17 - Canberra","","","48.96","23-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","23 Mar 17 - Canberra","","","40.00","23-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","23 Mar 17 - Melbourne","","","42.00","23-Mar-2017","",""
"Bill Shorten","Member","Maribyrnong","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","17,763.96","01-Jan-1900","","OS Official - Fares"
